obs,Kidid,bwtkg,Sex,BDAT,Treatment,Date,DIAenroll,DisDay,DIADis,TRT,TRT2,Deadvsdis,Died2wyn,pen,week,Breed,Mentation,bodyposture,resp,bellyfill,fecal,rectal_temp,temp,Total_HS,ExYN10,Exreason,Dead_YN10,Dead_3wYN10,dieage,DFDDie,dieddat,diereason,trt0yn10,Trt0Event,Trt0diar,Trt0pneu,Trt0Age,Trt0dat,Trt0rem,trt1yn10,Trt1Event,Trt1diar,Trt1pneu,Trt1Age,DFDT1,trt1yn10threewk,DFDT1threewk,Trt1dat,Trt1rem,Trt2Event,Trt2Age,Trt2dat,Trt2rem,Trt3Event,Trt3Age,Trt3dat,Trt3rem,Ttr4Even,Trt4Age,Trt4dat,Trt4rem,weight,6wkwt,6wkdat,time,adg
77,502619,4,D,5/28/2021,Trt,6/8/2021,11,6/9/2021,12,TRT14,FOUR,,,A3,0,A,0,0,1,0,1,0,103.1,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,21,9,1,9,6/18/2021,SULFA,BBPNEU,24,6/21/2021,ZUPREVO,BBPNEU,44,7/11/2021,NUFL BAN,,,,,3.8,11.8,7/21/2021,43,0.186046512
124,502691,2.5,D,5/29/2021,Trt,6/8/2021,10,6/9/2021,11,TRT14,FOUR,,,A3,0,S,0,0,2,0,0,1,104.1,3,1,RESP,0,0,,50,,,1,BBPNEU,0,1,11,6/9/2021,ZUPREVO,1,BBDIAR,1,0,21,10,1,10,6/19/2021,SULFA,,,,,,,,,,,,,3,9,7/21/2021,43,0.139534884
540,503133,3.2,D,7/1/2021,Trt,7/6/2021,5,7/7/2021,6,TRT7,SEV,,,B7,0,N,0,0,2,1,0,1,103.9,4,1,THS,0,0,,50,,,1,BBPNEU,0,1,6,7/7/2021,ZUPREVO,1,BBPNEU,0,1,16,10,1,10,7/17/2021,NUFL BAN,,,,,,,,,,,,,3.4,9.6,8/17/2021,42,0.147619048
133,502700,3.2,D,5/29/2021,Con,6/8/2021,10,6/9/2021,11,CON14,FOUR,,,A3,0,N,0,0,1,0,0,1,104.1,2,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/9/2021,ZUPREVO,1,BBDIAR,1,0,21,10,1,10,6/19/2021,SULFA,BBPNEU,31,6/29/2021,NUFL BAN,,,,,,,,,4,10.2,7/21/2021,43,0.144186047
73,502615,4.2,D,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,20,0,A5,0,S,0,0,1,0,0,0,103.4,1,0,,1,0,44,38,7/10/2021,PNEUM           ,0,,0,0,,,,1,BBPNEU,0,1,16,10,1,10,6/12/2021,ZUPREVO,BBDIAR,18,6/14/2021,SULFA,BBPNEU,38,7/4/2021,NUFL BAN,,,,,5.4,,7/14/2021,43,
96,502640,2.4,D,5/28/2021,Con,6/1/2021,4,6/2/2021,5,CON7,SEV,19,0,A5,0,S,0,0,1,0,1,0,103.3,2,0,,1,0,45,40,7/12/2021,E.PNEUM         ,0,,0,0,,,,1,BBPNEU,0,1,15,10,1,10,6/12/2021,ZUPREVO,BBPNEU,44,7/11/2021,NUFL BAN,,,,,,,,,3,,7/14/2021,43,
68,502610,2.6,D,5/27/2021,Con,6/8/2021,12,6/9/2021,13,CON14,FOUR,,,A4,0,S,0,1,1,0,0,1,104,3,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,23,10,1,10,6/19/2021,ZUPREVO,BBPNEU,50,7/16/2021,NUFL BAN,,,,,,,,,3.8,9.6,7/21/2021,43,0.134883721
229,502798,3,D,6/9/2021,Con,6/15/2021,6,6/15/2021,6,CON7,SEV,,,A1,0,S,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,10,1,10,6/25/2021,ZUPREVO,BBPNEU,36,7/15/2021,NUFL BAN,,,,,,,,,4.4,10.2,7/28/2021,43,0.134883721
445,502982,3.2,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B5,0,N,0,0,0,0,0,0,102.2,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,21,10,1,10,7/11/2021,ZUPREVO,,,,,,,,,,,,,4.2,11.4,8/10/2021,42,0.171428571
99,502663,3.8,D,5/28/2021,Trt,6/8/2021,11,6/9/2021,12,TRT14,FOUR,,,A4,0,A,1,1,0,0,1,0,102.7,3,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,22,10,1,10,6/19/2021,ZUPREVO,,,,,,,,,,,,,5.6,11,7/21/2021,43,0.125581395
186,502755,3.8,D,6/3/2021,Trt,6/8/2021,5,6/9/2021,6,TRT7,SEV,,,A2,0,S,0,0,1,0,0,0,103.3,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,10,1,10,6/19/2021,ZUPREVO,BBDIAR,20,6/23/2021,SULFA,BBPNEU,41,7/14/2021,NUFL BAN,,,,,4.4,14.2,7/21/2021,43,0.227906977
181,502749,3.9,D,6/3/2021,Trt,6/8/2021,5,6/9/2021,6,TRT7,SEV,,,A2,0,S,0,0,1,0,0,0,103.3,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,10,1,10,6/19/2021,ZUPREVO,BBPNEU,29,7/2/2021,NUFL BAN,,,,,,,,,4.2,13.6,7/21/2021,43,0.218604651
246,502816,4,D,6/10/2021,Con,6/15/2021,5,6/15/2021,5,CON7,SEV,,,A1,0,A,0,1,0,0,0,0,102.8,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,15,10,1,10,6/25/2021,SULFA,BBPNEU,25,7/5/2021,ZUPREVO,,,,,,,,,5,10.6,7/28/2021,43,0.130232558
203,502772,2.5,D,6/4/2021,Con,6/8/2021,4,6/9/2021,5,CON7,SEV,,,A2,0,S,0,0,1,0,0,1,103.6,2,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/9/2021,ZUPREVO,1,BBDIAR,1,0,16,11,1,11,6/20/2021,SULFA,BBPNEU,37,7/11/2021,NUFL BAN,,,,,,,,,3,8.8,7/21/2021,43,0.134883721
393,502987,3.4,D,6/20/2021,Trt,6/29/2021,9,6/30/2021,10,TRT14,FOUR,,,B3,0,S,0,0,0,0,0,0,103.4,0,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/26/2021,ZUPREVO,1,BBPNEU,0,1,21,11,1,11,7/11/2021,NUFL BAN,BBDIAR,32,7/22/2021,SULFA T,,,,,,,,,5.8,12.4,8/10/2021,42,0.157142857
283,502854,3.5,D,6/13/2021,Con,6/22/2021,9,6/23/2021,10,CON14,FOUR,,,B,0,N,0,0,1,0,0,0,102.7,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/23/2021,ZUPREVO,1,BBDIAR,1,0,21,11,1,11,7/4/2021,SULFA,,,,,,,,,,,,,5.2,11.8,8/3/2021,42,0.157142857
374,502951,3.7,D,6/18/2021,Trt,6/29/2021,11,6/30/2021,12,TRT14,FOUR,,,B3,0,N,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,1,BBDIAR,1,0,12,6/30/2021,SULFA,1,BBPNEU,0,1,23,11,1,11,7/11/2021,NUFL BAN,,,,,,,,,,,,,6.4,11,8/10/2021,42,0.10952381
98,502662,2.9,D,5/28/2021,Con,6/1/2021,4,6/2/2021,5,CON7,SEV,,,A5,0,A,0,0,0,0,0,0,103.1,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,11,1,11,6/13/2021,ZUPREVO,BBDIAR,32,6/29/2021,SULFA,,,,,,,,,3,11.6,7/14/2021,43,0.2
223,502792,3,D,6/8/2021,Con,6/15/2021,7,6/15/2021,7,CON7,SEV,,,A1,0,S,0,2,1,0,0,0,103.1,3,1,BP,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,18,11,1,11,6/26/2021,ZUPREVO,BBPNEU,33,7/11/2021,NUFL BAN,,,,,,,,,4.2,8.2,7/28/2021,43,0.093023256
300,502871,3.4,D,6/14/2021,Trt,6/22/2021,8,6/23/2021,9,TRT14,FOUR,,,B1,0,S,0,0,1,0,0,0,102.7,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,20,11,1,11,7/4/2021,ZUPREVO,BBPNEU,30,7/14/2021,NUFL BAN,,,,,,,,,5.2,10.8,8/3/2021,42,0.133333333
424,503009,4.1,D,6/20/2021,Trt,6/29/2021,9,6/30/2021,10,TRT14,FOUR,,,B4,0,S,0,0,1,0,1,0,102.5,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,21,11,1,11,7/11/2021,SULFA T,BBPNEU,23,7/13/2021,NUFL BAN,,,,,,,,,4.2,,8/10/2021,42,
190,502759,4.3,D,6/3/2021,Trt,6/8/2021,5,6/9/2021,6,TRT7,SEV,,,A2,0,S,0,0,0,0,0,1,104.2,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,17,11,1,11,6/20/2021,SULFA,BBPNEU,34,7/7/2021,ZUPREVO,,,,,,,,,5,9.4,7/21/2021,43,0.102325581
109,502676,4.4,D,5/29/2021,Con,6/8/2021,10,6/9/2021,11,CON14,FOUR,25,0,A4,0,L,0,0,1,0,0,0,103.5,1,0,,1,0,44,33,7/12/2021,E.PNEUM         ,1,BBPNEU,0,1,7,6/5/2021,ZUPREVO,1,BBDIAR,1,0,23,12,1,12,6/21/2021,SULFA,BBPNEU,27,6/25/2021,NUFL BAN,,,,,,,,,5.8,,7/21/2021,43,
558,503158,2.5,D,7/2/2021,Con,7/6/2021,4,7/7/2021,5,CON7,SEV,,,B7,0,A,0,1,1,1,0,0,101.7,3,0,,0,0,,50,,,1,BBPNEU,0,1,5,7/7/2021,ZUPREVO,1,BBDIAR,1,0,17,12,1,12,7/19/2021,SULFA,,,,,,,,,,,,,2,,8/17/2021,42,
72,502614,3.1,D,5/27/2021,Con,6/1/2021,5,6/2/2021,6,CON7,SEV,,,A5,0,S,0,0,1,0,0,2,105.5,3,1,RT,0,0,,50,,,1,BBPNEU,0,1,6,6/2/2021,ZUPREVO,1,BBDIAR,1,0,18,12,1,12,6/14/2021,SULFA,BBPNEU,35,7/1/2021,NUFL BAN,,,,,,,,,4.2,10,7/14/2021,43,0.134883721
428,503015,3.2,D,6/21/2021,Trt,6/29/2021,8,6/30/2021,9,TRT14,FOUR,,,B4,0,N,0,0,1,0,1,0,103.5,2,0,,0,0,,50,,,1,BBPNEU,0,1,8,6/29/2021,ZUPREVO,1,BBDIAR,1,0,21,12,1,12,7/12/2021,SULFA T,BBPNEU,33,7/24/2021,NUFL BAN,,,,,,,,,3.4,12.2,8/10/2021,42,0.20952381
71,502613,3.4,D,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,,,A6,0,N,0,0,1,0,0,0,102.6,1,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/1/2021,ZUPREVO,1,BBDIAR,1,0,18,12,1,12,6/14/2021,SULFA,,,,,,,,,,,,,3.8,11,7/14/2021,43,0.16744186
375,502953,3.5,D,6/18/2021,Trt,6/29/2021,11,6/30/2021,12,TRT14,FOUR,,,B3,0,N,0,0,0,0,1,0,103.5,1,0,,0,0,,50,,,1,BBPNEU,0,1,12,6/30/2021,ZUPREVO,1,BBPNEU,0,1,24,12,1,12,7/12/2021,NUFL BAN,,,,,,,,,,,,,6.8,13.6,8/10/2021,42,0.161904762
104,502669,3.6,D,5/28/2021,Trt,6/1/2021,4,6/2/2021,5,TRT7,SEV,,,A5,0,A,0,0,1,0,0,0,102.9,1,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/2/2021,ZUPREVO,1,BBDIAR,1,0,17,12,1,12,6/14/2021,SULFA,BBPNEU,29,6/26/2021,NUFL BAN,,,,,,,,,4.2,8.4,7/14/2021,43,0.097674419
376,502955,4.1,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B3,0,A,0,0,0,0,1,1,104,2,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/29/2021,ZUPREVO,1,BBPNEU,0,1,23,12,1,12,7/12/2021,NUFL BAN,BBDIAR,28,7/17/2021,SULFA T,,,,,,,,,6.2,9.8,8/10/2021,42,0.085714286
466,503054,4.2,D,6/22/2021,Con,6/29/2021,7,6/30/2021,8,CON14,FOUR,,,B5,0,S,0,0,0,0,0,0,102.9,0,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/29/2021,ZUPREVO,1,BBDIAR,1,0,20,12,1,12,7/12/2021,SULFA T,BBPNEU,31,7/23/2021,NUFL BAN,,,,,,,,,5.4,11.6,8/10/2021,42,0.147619048
108,502674,3.2,D,5/29/2021,Con,6/8/2021,10,6/9/2021,11,CON14,FOUR,,,A3,0,A,0,0,1,0,0,1,103.7,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,23,12,1,12,6/21/2021,SULFA,BBPNEU,48,7/16/2021,ZUPREVO,,,,,,,,,3.6,12.6,7/21/2021,43,0.209302326
194,502763,3.2,D,6/3/2021,Trt,6/8/2021,5,6/9/2021,6,TRT7,SEV,,,A2,0,N,0,0,0,0,0,0,102.9,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,18,12,1,12,6/21/2021,ZUPREVO,BBDIAR,31,7/4/2021,SULFA TAB,BBPNEU,43,7/16/2021,NUFL BAN,,,,,4,10.4,7/21/2021,43,0.148837209
20,502493,3.5,D,5/23/2021,Trt,6/15/2021,23,6/15/2021,23,TRT14,FOUR,,,A1,0,T,0,0,1,0,0,0,102.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,35,12,1,12,6/27/2021,ZUPREVO,BBPNEU,49,7/11/2021,NUFL BAN,,,,,,,,,6.2,10.8,7/28/2021,43,0.106976744
481,503084,3.7,D,6/25/2021,Con,6/29/2021,4,6/30/2021,5,CON7,SEV,,,B5,0,N,0,0,0,0,0,0,102.9,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,17,12,1,12,7/12/2021,ZUPREVO,BBDIAR,24,7/19/2021,SULFA T,,,,,,,,,4.2,11.4,8/10/2021,42,0.171428571
389,502979,3.2,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,25,0,B3,0,S,0,0,0,0,0,0,103.1,0,0,,1,0,34,23,7/23/2021,PNEUM/DIARR.    ,1,BBPNEU,0,1,10,6/29/2021,ZUPREVO,1,BBPNEU,0,1,24,13,1,13,7/13/2021,NUFL BAN,BBDIAR,31,7/20/2021,SULFA T,,,,,,,,,6.4,,8/10/2021,42,
263,502833,2.4,D,6/12/2021,Trt,6/22/2021,10,6/23/2021,11,TRT14,FOUR,,,B1,0,N,0,0,0,0,0,0,103.2,0,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/22/2021,ZUPREVO,1,BBPNEU,0,1,24,13,1,13,7/6/2021,NUFL BAN,,,,,,,,,,,,,3.2,8.4,8/3/2021,42,0.123809524
396,502991,3.2,D,6/20/2021,Trt,6/29/2021,9,6/30/2021,10,TRT14,FOUR,,,B3,0,A,0,0,1,0,1,0,103.4,2,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/26/2021,ZUPREVO,1,BBDIAR,1,0,23,13,1,13,7/13/2021,SULFA T,,,,,,,,,,,,,5,10.6,8/10/2021,42,0.133333333
415,502990,3.2,D,6/20/2021,Con,6/29/2021,9,6/30/2021,10,CON14,FOUR,,,B4,0,S,0,0,1,0,1,0,102.9,2,0,,0,0,,50,,,1,BBDIAR,1,0,9,6/29/2021,SULFA,1,BBPNEU,0,1,23,13,1,13,7/13/2021,NUFL BAN,,,,,,,,,,,,,3.8,10.2,8/10/2021,42,0.152380952
291,502862,3.5,D,6/14/2021,Con,6/22/2021,8,6/23/2021,9,CON14,FOUR,,,B,0,S,0,0,0,0,0,1,103.7,1,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/20/2021,ZUPREVO,1,BBPNEU,0,1,22,13,1,13,7/6/2021,NUFL BAN,,,,,,,,,,,,,5.2,10,8/3/2021,42,0.114285714
425,503010,4,D,6/21/2021,Con,6/29/2021,8,6/30/2021,9,CON14,FOUR,,,B4,0,N,0,0,0,0,1,0,103.6,1,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/30/2021,ZUPREVO,1,BBPNEU,0,1,22,13,1,13,7/13/2021,NUFL BAN,,,,,,,,,,,,,4.6,14.2,8/10/2021,42,0.228571429
510,503098,4.1,D,6/27/2021,Con,7/6/2021,9,7/7/2021,10,CON14,FOUR,,,B6,0,A,0,0,1,0,1,1,104.1,3,0,,0,0,,50,,,1,BBPNEU,0,1,6,7/3/2021,ZUPREVO,1,BBDIAR,1,0,23,13,1,13,7/20/2021,SULFA T,,,,,,,,,,,,,4.4,12.2,8/17/2021,42,0.185714286
76,502618,2.6,D,5/28/2021,Con,6/8/2021,11,6/9/2021,12,CON14,FOUR,,,A4,0,S,0,0,1,0,0,0,102.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,25,13,1,13,6/22/2021,ZUPREVO,BBPNEU,39,7/6/2021,NUFL BA,,,,,,,,,4.4,8.8,7/21/2021,43,0.102325581
519,503114,3.2,D,6/29/2021,Con,7/6/2021,7,7/7/2021,8,CON14,FOUR,,,B6,0,A,0,0,1,0,0,1,104.4,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,21,13,1,13,7/20/2021,SULFA T,,,,,,,,,,,,,3.2,8.4,8/17/2021,42,0.123809524
284,502855,3.5,D,6/13/2021,Trt,6/22/2021,9,6/23/2021,10,TRT14,FOUR,,,B1,0,N,0,0,1,0,0,0,103.5,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,23,13,1,13,7/6/2021,ZUPREVO,BBDIAR,31,7/14/2021,SULFA T,,,,,,,,,5,12.4,8/3/2021,42,0.176190476
128,502695,3.8,D,5/29/2021,Trt,6/8/2021,10,6/9/2021,11,TRT14,FOUR,,,A3,0,N,0,0,0,0,0,0,102.5,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,24,13,1,13,6/22/2021,ZUPREVO,,,,,,,,,,,,,5.2,15.6,7/21/2021,43,0.241860465
6,104885,4.5,B,5/30/2021,Trt,6/8/2021,9,6/9/2021,10,TRT14,FOUR,24,0,A3,0,S,0,0,0,0,0,0,102.4,0,0,,1,1,27,17,6/26/2021,PNEUM           ,1,BBPNEU/BBDIAR,1,1,9,6/8/2021,ZUPREVO/SULFA,1,BBPNEU,0,1,24,14,1,14,6/23/2021,NUFL BAN,,,,,,,,,,,,,4.4,,7/21/2021,43,
55,502596,4.4,D,5/27/2021,Con,6/1/2021,5,6/2/2021,6,CON7,SEV,20,0,A6,0,S,0,0,0,0,0,1,103.8,1,0,,1,0,33,27,6/29/2021,PNEUM           ,1,BBPNEU,0,1,4,5/31/2021,ZUPREVO,1,BBPNEU,0,1,20,14,1,14,6/16/2021,NUFL BAN,,,,,,,,,,,,,5,,7/14/2021,43,
52,502592,2.3,D,5/26/2021,Con,6/8/2021,13,6/9/2021,14,CON14,FOUR,,,A4,0,S,1,0,1,1,0,1,103.9,4,1,THS,0,0,,50,,,1,BBPNEU,0,1,11,6/6/2021,ZUPREVO,1,BBDIAR,1,0,28,14,1,14,6/23/2021,SULFA,,,,,,,,,,,,,3.8,7.4,7/21/2021,43,0.08372093
35,502557,3.5,D,5/25/2021,Trt,6/1/2021,7,6/2/2021,8,TRT14,FOUR,,,A6,0,S,0,0,0,0,0,1,103.6,1,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/1/2021,ZUPREVO,1,BBPNEU,0,1,22,14,1,14,6/16/2021,NUFL BAN,BBDIAR,28,6/22/2021,SULFA,,,,,,,,,4.4,9,7/14/2021,43,0.106976744
9,104931,4,B,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,,,A6,0,A,0,0,1,0,1,1,103.7,3,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/2/2021,ZUPREVO,1,BBPNEU,0,1,20,14,1,14,6/16/2021,NUFL BAN,BBDIAR,39,7/5/2021,SULFA,,,,,,,,,4.6,9.4,7/14/2021,43,0.111627907
363,502907,4,D,6/17/2021,Trt,6/29/2021,12,6/30/2021,13,TRT14,FOUR,,,B3,0,A,0,0,0,0,1,0,103,1,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/26/2021,ZUPREVO,1,BBDIAR,1,0,27,14,1,14,7/14/2021,SULFA T,,,,,,,,,,,,,7,14.2,8/10/2021,42,0.171428571
65,502607,3,D,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,20,0,A6,0,S,0,0,1,0,1,1,104,3,0,,1,0,42,36,7/8/2021,DIARR           ,0,,0,0,,,,1,BBPNEU,0,1,20,14,1,14,6/16/2021,ZUPREVO,BBDIAR,22,6/18/2021,SULFA,,,,,,,,,3.6,,7/14/2021,43,
90,502634,2.9,D,5/28/2021,Con,6/8/2021,11,6/9/2021,12,CON14,FOUR,,,A4,0,A,0,0,0,0,0,0,103.3,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,26,14,1,14,6/23/2021,ZUPREVO,,,,,,,,,,,,,5.2,11,7/21/2021,43,0.134883721
310,502881,3.4,D,6/15/2021,Trt,6/22/2021,7,6/23/2021,8,TRT14,FOUR,,,B1,0,A,0,0,0,0,0,0,103,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,22,14,1,14,7/7/2021,ZUPREVO,,,,,,,,,,,,,4.4,,8/3/2021,42,
95,502639,3.8,D,5/28/2021,Trt,6/1/2021,4,6/2/2021,5,TRT7,SEV,,,A5,0,S,0,0,1,0,1,0,102.5,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,19,14,1,14,6/16/2021,SULFA,,,,,,,,,,,,,4.4,13,7/14/2021,43,0.2
250,502820,3.1,D,6/10/2021,Con,6/22/2021,12,6/23/2021,13,CON14,FOUR,,,B,0,A,0,0,1,0,0,0,102.6,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/20/2021,ZUPREVO,1,BBPNEU,0,1,28,15,1,15,7/8/2021,NUFL BAN,BBDIAR,42,7/22/2021,SULFA T,,,,,,,,,5.4,8.6,8/3/2021,42,0.076190476
29,502546,3.6,D,5/25/2021,Con,6/1/2021,7,6/2/2021,8,CON14,FOUR,,,A6,0,S,0,0,1,0,0,0,103,1,0,,0,0,,50,,,1,BBPNEU,0,1,6,5/31/2021,ZUPREVO,1,BBPNEU,0,1,23,15,1,15,6/17/2021,NUFL BAN,BBDIAR,32,6/26/2021,PENG BAN,,,,,,,,,3.8,10.2,7/14/2021,43,0.148837209
397,502992,3.6,D,6/20/2021,Con,6/29/2021,9,6/30/2021,10,CON14,FOUR,,,B3,0,A,0,0,0,0,0,1,103.8,1,0,,0,0,,50,,,1,BBDIAR,1,0,5,6/25/2021,SULFA,1,BBPNEU,0,1,25,15,1,15,7/15/2021,NUFL BAN,,,,,,,,,,,,,5.4,12.2,8/10/2021,42,0.161904762
93,502637,3.2,D,5/28/2021,Trt,6/8/2021,11,6/9/2021,12,TRT14,FOUR,,,A4,0,A,0,0,1,0,1,0,103.3,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,27,15,1,15,6/24/2021,ZUPREVO,BBDIAR,33,6/30/2021,SULFA,,,,,,,,,5.2,11.8,7/21/2021,43,0.153488372
322,502891,3.6,D,6/15/2021,Trt,6/22/2021,7,6/23/2021,8,TRT14,FOUR,,,B2,0,S,0,0,1,0,0,1,103.6,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,23,15,1,15,7/8/2021,SULFA,,,,,,,,,,,,,3.4,10.8,8/3/2021,42,0.176190476
257,502827,3.7,D,6/11/2021,Trt,6/22/2021,11,6/23/2021,12,TRT14,FOUR,,,B,0,S,0,0,0,0,0,1,102.8,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,27,15,1,15,7/8/2021,ZUPREVO,BBPNEU,41,7/22/2021,NUFL BAN,,,,,,,,,5.4,14.6,8/3/2021,42,0.219047619
525,503116,2.5,D,6/28/2021,Con,7/6/2021,8,7/7/2021,9,CON14,FOUR,,,B7,0,A,0,0,0,0,1,0,103.1,1,0,,0,0,,50,,,1,BBDIAR,1,0,9,7/7/2021,SULFA,1,BBPNEU,0,1,25,16,1,16,7/23/2021,NUFL BAN,,,,,,,,,,,,,2.8,8.8,8/17/2021,42,0.142857143
413,502980,2.9,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B4,0,A,0,0,0,0,2,0,102.9,2,1,FEC,0,0,,50,,,1,BBDIAR,1,0,9,6/28/2021,SULFA,1,BBPNEU,0,1,27,16,1,16,7/16/2021,ZUPREVO,,,,,,,,,,,,,3.2,5,8/10/2021,42,0.042857143
261,502831,2.9,D,6/12/2021,Trt,6/22/2021,10,6/23/2021,11,TRT14,FOUR,,,B,0,A,0,0,0,0,1,0,102.2,1,0,,0,0,,50,,,1,BBDIAR,1,0,11,6/23/2021,SULFA,1,BBPNEU,0,1,27,16,1,16,7/9/2021,ZUPREVO,,,,,,,,,,,,,4.2,9.8,8/3/2021,42,0.133333333
260,502830,3,D,6/12/2021,Con,6/22/2021,10,6/23/2021,11,CON14,FOUR,,,B,0,S,0,0,1,0,1,0,103.3,2,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/18/2021,ZUPREVO,1,BBPNEU,0,1,27,16,1,16,7/9/2021,NUFL BAN,BBDIAR,40,7/22/2021,SULFA T,,,,,,,,,5.6,11.8,8/3/2021,42,0.147619048
412,502976,3.2,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B4,0,S,0,0,1,0,0,0,103.2,1,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/28/2021,ZUPREVO,1,BBPNEU,0,1,27,16,1,16,7/16/2021,NUFL BAN,,,,,,,,,,,,,3.4,9.2,8/10/2021,42,0.138095238
433,503023,3.3,D,6/21/2021,Trt,6/29/2021,8,6/30/2021,9,TRT14,FOUR,,,B4,0,A,0,0,1,0,1,0,103.5,2,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/28/2021,ZUPREVO,1,BBPNEU,0,1,25,16,1,16,7/16/2021,NUFL BAN,,,,,,,,,,,,,4.4,9.4,8/10/2021,42,0.119047619
271,502842,3.7,D,6/13/2021,Con,6/22/2021,9,6/23/2021,10,CON14,FOUR,,,B,0,N,0,0,0,0,0,1,104.3,1,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/18/2021,ZUPREVO,1,BBPNEU,0,1,26,16,1,16,7/9/2021,NUFL BAN,,,,,,,,,,,,,5.8,14.4,8/3/2021,42,0.204761905
12,104935,4.3,B,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,,,A5,0,S,0,0,1,0,1,1,102,3,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/2/2021,ZUPREVO,1,BBDIAR,1,0,22,16,1,16,6/18/2021,SULFA,BBPNEU,33,6/29/2021,NUFL BAN,,,,,,,,,4.8,8.2,7/14/2021,43,0.079069767
136,502703,4.3,D,5/29/2021,Trt,6/8/2021,10,6/9/2021,11,TRT14,FOUR,,,A3,0,S,0,0,0,0,0,1,104,1,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/9/2021,ZUPREVO,1,BBPNEU,0,1,27,16,1,16,6/25/2021,NUFL BAN,BBDIAR,40,7/8/2021,SULFA,,,,,,,,,5,12.2,7/21/2021,43,0.16744186
